KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,station,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DC/OO,CLE,4,sys,DC,OO,CLE,67.23,671,998,70.6,5.00%,0.0033128604155146534,704.55,998,Cascaded,2027,704.5500000000001,998
D0,sys/DC/OO,CMH,4,sys,DC,OO,CMH,69.14,493,713,72.6,5.00%,0.0024340390236195593,517.65,713,Cascaded,2027,517.65,713
D0,sys/DC/OO,COS,4,sys,DC,OO,COS,87.85,600,683,92.24,5.00%,0.00296231929852279,630.0,683,Cascaded,2027,630.0,683
D0,sys/DC/OO,CRW,4,sys,DC,OO,CRW,57.94,146,252,60.83,5.00%,0.0007208310293072123,153.3,252,Cascaded,2027,153.3,252
D0,sys/DC/OO,CVG,4,sys,DC,OO,CVG,50.0,6,12,52.5,5.00%,2.96231929852279e-05,6.3,12,Cascaded,2027,6.300000000000001,12
D0,sys/DC/OO,DEN,4,sys,DC,OO,DEN,69.09,664,961,72.55,5.00%,0.0032783000236985545,697.2,961,Cascaded,2027,697.2,961
D0,sys/DC/OO,DHN,4,sys,DC,OO,DHN,53.52,38,71,56.2,5.00%,0.00018761355557311005,39.9,71,Cascaded,2027,39.900000000000006,71
D0,sys/DC/OO,DLH,4,sys,DC,OO,DLH,74.64,830,1112,78.37,5.00%,0.004097875029623193,871.5,1112,Cascaded,2027,871.5,1112
D0,sys/DC/OO,DSM,4,sys,DC,OO,DSM,59.62,31,52,62.6,5.00%,0.00015305316375701083,32.55,52,Cascaded,2027,32.550000000000004,52
D0,sys/DC/OO,DTW,4,sys,DC,OO,DTW,64.31,16936,26335,67.53,5.00%,0.08361639939963662,17782.8,26335,Cascaded,2027,17782.8,26335
D0,sys/DC/OO,ECP,4,sys,DC,OO,ECP,66.88,208,311,70.23,5.00%,0.001026937356821234,218.4,311,Cascaded,2027,218.4,311
D0,sys/DC/OO,EGE,4,sys,DC,OO,EGE,57.36,74,129,60.23,5.00%,0.00036535271348447744,77.7,129,Cascaded,2027,77.7,129
D0,sys/DC/OO,EKO,4,sys,DC,OO,EKO,95.09,542,570,99.84,5.00%,0.002675961766332254,569.1,570,Cascaded,2027,569.1,570
D0,sys/DC/OO,ELH,4,sys,DC,OO,ELH,38.46,5,13,40.38,5.00%,2.4685994154356583e-05,5.25,13,Cascaded,2027,5.25,13
D0,sys/DC/OO,ELM,4,sys,DC,OO,ELM,76.35,678,888,80.17,5.00%,0.003347420807330753,711.9,888,Cascaded,2027,711.9000000000001,888
D0,sys/DC/OO,ESC,4,sys,DC,OO,ESC,84.64,496,586,88.87,5.00%,0.0024488506201121732,520.8,586,Cascaded,2027,520.8000000000001,586
D0,sys/DC/OO,EUG,4,sys,DC,OO,EUG,87.44,1552,1775,91.81,5.00%,0.007662532585512284,1629.6,1775,Cascaded,2027,1629.6000000000001,1775
D0,sys/DC/OO,EVV,4,sys,DC,OO,EVV,74.19,23,31,77.9,5.00%,0.0001135555731100403,24.15,31,Cascaded,2027,24.150000000000002,31
D0,sys/DC/OO,EWR,4,sys,DC,OO,EWR,66.67,6,9,70.0,5.00%,2.96231929852279e-05,6.3,9,Cascaded,2027,6.300000000000001,9
D0,sys/DC/OO,FAR,4,sys,DC,OO,FAR,74.01,558,754,77.71,5.00%,0.0027549569476261948,585.9,754,Cascaded,2027,585.9,754
D0,sys/DC/OO,FAT,4,sys,DC,OO,FAT,87.73,1194,1361,92.12,5.00%,0.005895015404060352,1253.7,1361,Cascaded,2027,1253.7,1361
D0,sys/DC/OO,FAY,4,sys,DC,OO,FAY,65.96,31,47,69.26,5.00%,0.00015305316375701083,32.55,47,Cascaded,2027,32.550000000000004,47
D0,sys/DC/OO,FCA,4,sys,DC,OO,FCA,81.55,632,775,85.63,5.00%,0.003120309661110672,663.6,775,Cascaded,2027,663.6,775
D0,sys/DC/OO,FSD,4,sys,DC,OO,FSD,72.05,611,848,75.65,5.00%,0.0030166284856623744,641.55,848,Cascaded,2027,641.5500000000001,848
D0,sys/DC/OO,FWA,4,sys,DC,OO,FWA,71.58,1214,1696,75.16,5.00%,0.005993759380677779,1274.7,1696,Cascaded,2027,1274.7,1696
D0,sys/DC/OO,GEG,4,sys,DC,OO,GEG,85.42,3298,3861,89.69,5.00%,0.016282881744213603,3462.9,3861,Cascaded,2027,3462.9,3861
D0,sys/DC/OO,GFK,4,sys,DC,OO,GFK,78.67,734,933,82.6,5.00%,0.0036239039418595465,770.7,933,Cascaded,2027,770.7,933
D0,sys/DC/OO,GJT,4,sys,DC,OO,GJT,90.21,525,582,94.72,5.00%,0.0025920293862074415,551.25,582,Cascaded,2027,551.25,582
D0,sys/DC/OO,GRB,4,sys,DC,OO,GRB,74.89,1026,1370,78.64,5.00%,0.005065566000473971,1077.3,1370,Cascaded,2027,1077.3,1370
D0,sys/DC/OO,GRR,4,sys,DC,OO,GRR,69.33,1501,2165,72.8,5.00%,0.007410735445137847,1576.05,2165,Cascaded,2027,1576.0500000000002,2165
D0,sys/DC/OO,GSO,4,sys,DC,OO,GSO,65.05,268,412,68.3,5.00%,0.001323169286673513,281.4,412,Cascaded,2027,281.40000000000003,412
D0,sys/DC/OO,GSP,4,sys,DC,OO,GSP,57.14,140,245,60.0,5.00%,0.0006912078363219843,147.0,245,Cascaded,2027,147.0,245
D0,sys/DC/OO,GTF,4,sys,DC,OO,GTF,88.18,1022,1159,92.59,5.00%,0.005045817205150486,1073.1,1159,Cascaded,2027,1073.1000000000001,1159
D0,sys/DC/OO,HIB,4,sys,DC,OO,HIB,82.47,508,616,86.59,5.00%,0.002508097006082629,533.4,616,Cascaded,2027,533.4,616
D0,sys/DC/OO,HLN,4,sys,DC,OO,HLN,94.04,678,721,98.74,5.00%,0.003347420807330753,711.9,721,Cascaded,2027,711.9000000000001,721
D0,sys/DC/OO,HPN,4,sys,DC,OO,HPN,70.37,76,108,73.89,5.00%,0.0003752271111462201,79.8,108,Cascaded,2027,79.80000000000001,108
D0,sys/DC/OO,HRL,4,sys,DC,OO,HRL,100.0,7,7,105.0,5.00%,3.456039181609922e-05,7.35,7,Cascaded,2027,7.3500000000000005,7
D0,sys/DC/OO,HSV,4,sys,DC,OO,HSV,77.78,84,108,81.67,5.00%,0.0004147247017931906,88.2,108,Cascaded,2027,88.2,108
D0,sys/DC/OO,IAD,4,sys,DC,OO,IAD,67.19,1073,1597,70.55,5.00%,0.005297614345524923,1126.65,1597,Cascaded,2027,1126.65,1597
D0,sys/DC/OO,IAH,4,sys,DC,OO,IAH,56.52,13,23,59.35,5.00%,6.418358480132712e-05,13.65,23,Cascaded,2027,13.65,23
D0,sys/DC/OO,ICT,4,sys,DC,OO,ICT,73.21,276,377,76.87,5.00%,0.0013626668773204834,289.8,377,Cascaded,2027,289.8,377
D0,sys/DC/OO,IDA,4,sys,DC,OO,IDA,87.88,754,858,92.27,5.00%,0.003722647918476973,791.7,858,Cascaded,2027,791.7,858
D0,sys/DC/OO,IMT,4,sys,DC,OO,IMT,69.04,484,701,72.5,5.00%,0.0023896042341417173,508.2,701,Cascaded,2027,508.20000000000005,701
D0,sys/DC/OO,IND,4,sys,DC,OO,IND,72.33,970,1341,75.95,5.00%,0.004789082865945178,1018.5,1341,Cascaded,2027,1018.5,1341
D0,sys/DC/OO,INL,4,sys,DC,OO,INL,85.54,550,643,89.81,5.00%,0.0027154593569792243,577.5,643,Cascaded,2027,577.5,643
D0,sys/DC/OO,JAC,4,sys,DC,OO,JAC,78.03,508,651,81.94,5.00%,0.002508097006082629,533.4,651,Cascaded,2027,533.4,651
D0,sys/DC/OO,JAX,4,sys,DC,OO,JAX,75.7,271,358,79.48,5.00%,0.001337980883166127,284.55,358,Cascaded,2027,284.55,358
D0,sys/DC/OO,LAN,4,sys,DC,OO,LAN,69.25,626,904,72.71,5.00%,0.0030906864681254443,657.3,904,Cascaded,2027,657.3000000000001,904
D0,sys/DC/OO,LAS,4,sys,DC,OO,LAS,81.78,1768,2162,85.86,5.00%,0.008728967532980489,1856.4,2162,Cascaded,2027,1856.4,2162
D0,sys/DC/OO,LAX,4,sys,DC,OO,LAX,79.97,9599,12004,83.96,5.00%,0.04739217157753377,10078.95,12004,Cascaded,2027,10078.95,12004
D0,sys/DC/OO,LEX,4,sys,DC,OO,LEX,78.18,387,495,82.09,5.00%,0.0019106959475471996,406.35,495,Cascaded,2027,406.35,495
D0,sys/DC/OO,LFT,4,sys,DC,OO,LFT,67.69,155,229,71.07,5.00%,0.0007652658187850541,162.75,229,Cascaded,2027,162.75,229
D0,sys/DC/OO,LGA,4,sys,DC,OO,LGA,66.1,583,882,69.4,5.00%,0.0028783869183979776,612.15,882,Cascaded,2027,612.15,882
D0,sys/DC/OO,LGB,4,sys,DC,OO,LGB,86.64,564,651,90.97,5.00%,0.0027845801406114227,592.2,651,Cascaded,2027,592.2,651
D0,sys/DC/OO,LIT,4,sys,DC,OO,LIT,85.38,222,260,89.65,5.00%,0.0010960581404534323,233.1,260,Cascaded,2027,233.10000000000002,260
D0,sys/DC/OO,LWS,4,sys,DC,OO,LWS,86.23,626,726,90.54,5.00%,0.0030906864681254443,657.3,726,Cascaded,2027,657.3000000000001,726
D0,sys/DC/OO,MAF,4,sys,DC,OO,MAF,71.62,318,444,75.2,5.00%,0.0015700292282170788,333.9,444,Cascaded,2027,333.90000000000003,444
D0,sys/DC/OO,MBS,4,sys,DC,OO,MBS,74.45,778,1045,78.17,5.00%,0.0038411406904178846,816.9,1045,Cascaded,2027,816.9000000000001,1045
D0,sys/DC/OO,MCI,4,sys,DC,OO,MCI,68.25,245,359,71.66,5.00%,0.0012096137135634726,257.25,359,Cascaded,2027,257.25,359
D0,sys/DC/OO,MDT,4,sys,DC,OO,MDT,75.0,189,252,78.75,5.00%,0.0009331305790346789,198.45,252,Cascaded,2027,198.45000000000002,252
D0,sys/DC/OO,MDW,4,sys,DC,OO,MDW,69.65,902,1295,73.14,5.00%,0.004453353345445928,947.1,1295,Cascaded,2027,947.1,1295
D0,sys/DC/OO,MEM,4,sys,DC,OO,MEM,73.78,1320,1789,77.47,5.00%,0.006517102456750138,1386.0,1789,Cascaded,2027,1386.0,1789
D0,sys/DC/OO,MFE,4,sys,DC,OO,MFE,80.65,825,1023,84.68,5.00%,0.004073189035468837,866.25,1023,Cascaded,2027,866.25,1023
D0,sys/DC/OO,MFR,4,sys,DC,OO,MFR,87.06,1541,1770,91.42,5.00%,0.007608223398372699,1618.05,1770,Cascaded,2027,1618.0500000000002,1770
D0,sys/DC/OO,MGM,4,sys,DC,OO,MGM,67.8,219,323,71.19,5.00%,0.0010812465439608183,229.95,323,Cascaded,2027,229.95000000000002,323
D0,sys/DC/OO,MHH,4,sys,DC,OO,MHH,50.0,7,14,52.5,5.00%,3.456039181609922e-05,7.35,14,Cascaded,2027,7.3500000000000005,14
D0,sys/DC/OO,MKE,4,sys,DC,OO,MKE,68.25,1152,1688,71.66,5.00%,0.005687653053163757,1209.6,1688,Cascaded,2027,1209.6000000000001,1688
D0,sys/DC/OO,MOB,4,sys,DC,OO,MOB,59.54,103,173,62.51,5.00%,0.0005085314795797456,108.15,173,Cascaded,2027,108.15,173
D0,sys/DC/OO,MOT,4,sys,DC,OO,MOT,72.1,902,1251,75.71,5.00%,0.004453353345445928,947.1,1251,Cascaded,2027,947.1,1251
D0,sys/DC/OO,MQT,4,sys,DC,OO,MQT,75.41,500,663,79.19,5.00%,0.0024685994154356582,525.0,663,Cascaded,2027,525.0,663
D0,sys/DC/OO,MSN,4,sys,DC,OO,MSN,71.54,935,1307,75.11,5.00%,0.004616280906864681,981.75,1307,Cascaded,2027,981.75,1307
D0,sys/DC/OO,MSO,4,sys,DC,OO,MSO,82.27,478,581,86.39,5.00%,0.0023599810411564894,501.9,581,Cascaded,2027,501.90000000000003,581
D0,sys/DC/OO,MSP,4,sys,DC,OO,MSP,70.74,19493,27555,74.28,5.00%,0.09624081681017457,20467.65,27555,Cascaded,2027,20467.65,27555
D0,sys/DC/OO,MSY,4,sys,DC,OO,MSY,71.02,370,521,74.57,5.00%,0.0018267635674223872,388.5,521,Cascaded,2027,388.5,521
D0,sys/DC/OO,OAJ,4,sys,DC,OO,OAJ,69.41,295,425,72.88,5.00%,0.0014564736551070385,309.75,425,Cascaded,2027,309.75,425
D0,sys/DC/OO,OAK,4,sys,DC,OO,OAK,86.53,919,1062,90.86,5.00%,0.00453728572557074,964.95,1062,Cascaded,2027,964.95,1062
D0,sys/DC/OO,OKC,4,sys,DC,OO,OKC,86.7,1108,1278,91.03,5.00%,0.005470416304605419,1163.4,1278,Cascaded,2027,1163.4,1278
D0,sys/DC/OO,OMA,4,sys,DC,OO,OMA,75.68,2434,3216,79.47,5.00%,0.012017141954340785,2555.7,3216,Cascaded,2027,2555.7000000000003,3216
D0,sys/DC/OO,ONT,4,sys,DC,OO,ONT,85.84,1206,1405,90.13,5.00%,0.005954261790030808,1266.3,1405,Cascaded,2027,1266.3000000000002,1405
D0,sys/DC/OO,ORD,4,sys,DC,OO,ORD,47.63,432,907,50.01,5.00%,0.0021328698949364087,453.6,907,Cascaded,2027,453.6,907
D0,sys/DC/OO,ORF,4,sys,DC,OO,ORF,56.34,80,142,59.15,5.00%,0.00039497590646970533,84.0,142,Cascaded,2027,84.0,142
D0,sys/DC/OO,PDX,4,sys,DC,OO,PDX,79.71,1827,2292,83.7,5.00%,0.009020262264001896,1918.35,2292,Cascaded,2027,1918.3500000000001,2292
D0,sys/DC/OO,PHL,4,sys,DC,OO,PHL,56.18,50,89,58.99,5.00%,0.00024685994154356587,52.5,89,Cascaded,2027,52.5,89
D0,sys/DC/OO,PHX,4,sys,DC,OO,PHX,77.03,1217,1580,80.88,5.00%,0.006008570977170393,1277.85,1580,Cascaded,2027,1277.8500000000001,1580
D0,sys/DC/OO,PIH,4,sys,DC,OO,PIH,92.14,387,420,96.75,5.00%,0.0019106959475471996,406.35,420,Cascaded,2027,406.35,420
D0,sys/DC/OO,PIT,4,sys,DC,OO,PIT,62.06,628,1012,65.16,5.00%,0.0031005608657871868,659.4,1012,Cascaded,2027,659.4000000000001,1012
D0,sys/DC/OO,PLN,4,sys,DC,OO,PLN,75.35,428,568,79.12,5.00%,0.0021131210996129237,449.4,568,Cascaded,2027,449.40000000000003,568
D0,sys/DC/OO,PSC,4,sys,DC,OO,PSC,87.47,1794,2051,91.84,5.00%,0.008857334702583142,1883.7,2051,Cascaded,2027,1883.7,2051
D0,sys/DC/OO,PSP,4,sys,DC,OO,PSP,86.46,939,1086,90.79,5.00%,0.004636029702188167,985.95,1086,Cascaded,2027,985.95,1086
D0,sys/DC/OO,PVD,4,sys,DC,OO,PVD,65.73,397,604,69.01,5.00%,0.001960067935855913,416.85,604,Cascaded,2027,416.85,604
D0,sys/DC/OO,PWM,4,sys,DC,OO,PWM,63.2,79,125,66.36,5.00%,0.000390038707638834,82.95,125,Cascaded,2027,82.95,125
D0,sys/DC/OO,RAP,4,sys,DC,OO,RAP,77.41,281,363,81.28,5.00%,0.00138735287147484,295.05,363,Cascaded,2027,295.05,363
D0,sys/DC/OO,RDM,4,sys,DC,OO,RDM,82.96,1461,1761,87.11,5.00%,0.007213247491902994,1534.05,1761,Cascaded,2027,1534.0500000000002,1761
D0,sys/DC/OO,RDU,4,sys,DC,OO,RDU,50.0,1,2,52.5,5.00%,4.937198830871317e-06,1.05,2,Cascaded,2027,1.05,2
D0,sys/DC/OO,RHI,4,sys,DC,OO,RHI,85.63,602,703,89.91,5.00%,0.002972193696184533,632.1,703,Cascaded,2027,632.1,703
D0,sys/DC/OO,RIC,4,sys,DC,OO,RIC,58.12,272,468,61.03,5.00%,0.0013429180819969982,285.6,468,Cascaded,2027,285.6,468
D0,sys/DC/OO,RNO,4,sys,DC,OO,RNO,82.99,1347,1623,87.14,5.00%,0.006650406825183664,1414.35,1623,Cascaded,2027,1414.3500000000001,1623
D0,sys/DC/OO,ROA,4,sys,DC,OO,ROA,48.44,31,64,50.86,5.00%,0.00015305316375701083,32.55,64,Cascaded,2027,32.550000000000004,64
D0,sys/DC/OO,ROC,4,sys,DC,OO,ROC,57.14,324,567,60.0,5.00%,0.0015996524212023066,340.2,567,Cascaded,2027,340.20000000000005,567
D0,sys/DC/OO,RST,4,sys,DC,OO,RST,71.91,192,267,75.51,5.00%,0.0009479421755272928,201.6,267,Cascaded,2027,201.60000000000002,267
D0,sys/DC/OO,SAN,4,sys,DC,OO,SAN,77.32,1544,1997,81.18,5.00%,0.007623034994865313,1621.2,1997,Cascaded,2027,1621.2,1997
D0,sys/DC/OO,SAT,4,sys,DC,OO,SAT,100.0,1,1,105.0,5.00%,4.937198830871317e-06,1.05,1,Cascaded,2027,1.05,1
D0,sys/DC/OO,SAV,4,sys,DC,OO,SAV,40.34,96,238,42.35,5.00%,0.0004739710877636464,100.8,238,Cascaded,2027,100.80000000000001,238
D0,sys/DC/OO,SBA,4,sys,DC,OO,SBA,85.41,755,884,89.68,5.00%,0.0037275851173078443,792.75,884,Cascaded,2027,792.75,884
D0,sys/DC/OO,SBN,4,sys,DC,OO,SBN,66.23,1363,2058,69.54,5.00%,0.006729402006477605,1431.15,2058,Cascaded,2027,1431.15,2058
D0,sys/DC/OO,SDF,4,sys,DC,OO,SDF,71.07,1054,1483,74.63,5.00%,0.005203807567738368,1106.7,1483,Cascaded,2027,1106.7,1483
D0,sys/DC/OO,SEA,4,sys,DC,OO,SEA,79.08,16263,20564,83.04,5.00%,0.08029366458646023,17076.15,20564,Cascaded,2027,17076.15,20564
D0,sys/DC/OO,SFO,4,sys,DC,OO,SFO,65.22,555,851,68.48,5.00%,0.002740145351133581,582.75,851,Cascaded,2027,582.75,851
D0,sys/DC/OO,SGF,4,sys,DC,OO,SGF,71.65,139,194,75.23,5.00%,0.0006862706374911131,145.95,194,Cascaded,2027,145.95000000000002,194
D0,sys/DC/OO,SGU,4,sys,DC,OO,SGU,91.12,1549,1700,95.67,5.00%,0.00764772098901967,1626.45,1700,Cascaded,2027,1626.45,1700
D0,sys/DC/OO,SHV,4,sys,DC,OO,SHV,70.71,1043,1475,74.25,5.00%,0.005149498380598783,1095.15,1475,Cascaded,2027,1095.15,1475
D0,sys/DC/OO,SJC,4,sys,DC,OO,SJC,86.59,3744,4324,90.92,5.00%,0.01848487242278221,3931.2,4324,Cascaded,2027,3931.2000000000003,4324
D0,sys/DC/OO,SJD,4,sys,DC,OO,SJD,60.36,67,111,63.38,5.00%,0.00033079232166837824,70.35,111,Cascaded,2027,70.35000000000001,111
D0,sys/DC/OO,SLC,4,sys,DC,OO,SLC,83.4,26004,31181,87.57,5.00%,0.12838691839797772,27304.2,31181,Cascaded,2027,27304.2,31181
D0,sys/DC/OO,SMF,4,sys,DC,OO,SMF,83.93,3425,4081,88.12,5.00%,0.016909905995734262,3596.25,4081,Cascaded,2027,3596.25,4081
D0,sys/DC/OO,SNA,4,sys,DC,OO,SNA,76.03,945,1243,79.83,5.00%,0.004665652895173395,992.25,1243,Cascaded,2027,992.25,1243
D0,sys/DC/OO,STL,4,sys,DC,OO,STL,64.27,349,543,67.49,5.00%,0.0017230823919740896,366.45,543,Cascaded,2027,366.45000000000005,543
D0,sys/DC/OO,SUN,4,sys,DC,OO,SUN,91.42,1023,1119,95.99,5.00%,0.005050754403981357,1074.15,1119,Cascaded,2027,1074.15,1119
D0,sys/DC/OO,SYR,4,sys,DC,OO,SYR,72.16,140,194,75.77,5.00%,0.0006912078363219843,147.0,194,Cascaded,2027,147.0,194
D0,sys/DC/OO,TLH,4,sys,DC,OO,TLH,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,sys/DC/OO,TRI,4,sys,DC,OO,TRI,61.85,107,173,64.94,5.00%,0.0005282802749032309,112.35,173,Cascaded,2027,112.35000000000001,173
D0,sys/DC/OO,TUL,4,sys,DC,OO,TUL,86.52,398,460,90.85,5.00%,0.001965005134686784,417.9,460,Cascaded,2027,417.90000000000003,460
D0,sys/DC/OO,TUS,4,sys,DC,OO,TUS,85.49,1973,2308,89.76,5.00%,0.009741093293309109,2071.65,2308,Cascaded,2027,2071.65,2308
D0,sys/DC/OO,TVC,4,sys,DC,OO,TVC,62.45,499,799,65.58,5.00%,0.002463662216604787,523.95,799,Cascaded,2027,523.95,799
D0,sys/DC/OO,TWF,4,sys,DC,OO,TWF,94.47,735,778,99.2,5.00%,0.003628841140690418,771.75,778,Cascaded,2027,771.75,778
D0,sys/DC/OO,WYS,4,sys,DC,OO,WYS,86.9,126,145,91.24,5.00%,0.0006220870526897859,132.3,145,Cascaded,2027,132.3,145
D0,sys/DC/OO,XNA,4,sys,DC,OO,XNA,72.06,761,1056,75.67,5.00%,0.003757208310293072,799.05,1056,Cascaded,2027,799.0500000000001,1056
D0,sys/DC/OO,XWA,4,sys,DC,OO,XWA,69.88,675,966,73.37,5.00%,0.003332609210838139,708.75,966,Cascaded,2027,708.75,966
D0,sys/DC/OO,YUL,4,sys,DC,OO,YUL,88.16,216,245,92.57,5.00%,0.0010664349474682044,226.8,245,Cascaded,2027,226.8,245
D0,sys/DC/OO,YVR,4,sys,DC,OO,YVR,85.31,2300,2696,89.58,5.00%,0.011355557311004029,2415.0,2696,Cascaded,2027,2415.0,2696
D0,sys/DC/OO,YWG,4,sys,DC,OO,YWG,84.15,1019,1211,88.35,5.00%,0.005031005608657872,1069.95,1211,Cascaded,2027,1069.95,1211
D0,sys/DC/OO,YYC,4,sys,DC,OO,YYC,84.7,609,719,88.94,5.00%,0.003006754088000632,639.45,719,Cascaded,2027,639.45,719
D0,sys/DC/OO,YYZ,4,sys,DC,OO,YYZ,77.34,553,715,81.21,5.00%,0.0027302709534718383,580.65,715,Cascaded,2027,580.6500000000001,715
D0,sys/DC/YX,ACK,4,sys,DC,YX,ACK,71.2,220,309,74.76,5.00%,0.003117737089734142,231.0,309,Cascaded,2027,231.0,309
D0,sys/DC/YX,AGS,4,sys,DC,YX,AGS,41.18,7,17,43.24,5.00%,9.920072558244997e-05,7.35,17,Cascaded,2027,7.35,17
D0,sys/DC/YX,ATL,4,sys,DC,YX,ATL,73.33,143,195,77.0,5.00%,0.0020265291083271923,150.15,195,Cascaded,2027,150.15,195
D0,sys/DC/YX,AVL,4,sys,DC,YX,AVL,63.64,35,55,66.82,5.00%,0.0004960036279122498,36.75,55,Cascaded,2027,36.75,55
D0,sys/DC/YX,BNA,4,sys,DC,YX,BNA,75.46,1439,1907,79.23,5.00%,0.020392834873306502,1510.95,1907,Cascaded,2027,1510.95,1907
D0,sys/DC/YX,BOS,4,sys,DC,YX,BOS,69.52,16104,23166,72.99,5.00%,0.2282183549685392,16909.2,23166,Cascaded,2027,16909.2,23166
D0,sys/DC/YX,BUF,4,sys,DC,YX,BUF,72.19,623,863,75.8,5.00%,0.008828864576838048,654.15,863,Cascaded,2027,654.15,863
D0,sys/DC/YX,BWI,4,sys,DC,YX,BWI,74.32,787,1059,78.03,5.00%,0.01115299586191259,826.35,1059,Cascaded,2027,826.3499999999999,1059
D0,sys/DC/YX,CHS,4,sys,DC,YX,CHS,68.17,347,509,71.58,5.00%,0.004917521682444306,364.35,509,Cascaded,2027,364.34999999999997,509
D0,sys/DC/YX,CLE,4,sys,DC,YX,CLE,75.36,997,1323,79.13,5.00%,0.014129017629386089,1046.85,1323,Cascaded,2027,1046.85,1323
D0,sys/DC/YX,CLT,4,sys,DC,YX,CLT,73.27,1680,2293,76.93,5.00%,0.023808174139787995,1764.0,2293,Cascaded,2027,1764.0,2293
D0,sys/DC/YX,CMH,4,sys,DC,YX,CMH,75.93,3104,4088,79.73,5.00%,0.04398843602970353,3259.2,4088,Cascaded,2027,3259.2,4088
D0,sys/DC/YX,CVG,4,sys,DC,YX,CVG,68.12,889,1305,71.53,5.00%,0.012598492148971147,933.45,1305,Cascaded,2027,933.4499999999999,1305
D0,sys/DC/YX,DCA,4,sys,DC,YX,DCA,69.12,5393,7802,72.58,5.00%,0.07642707329516467,5662.65,7802,Cascaded,2027,5662.65,7802
D0,sys/DC/YX,DTW,4,sys,DC,YX,DTW,72.72,1727,2375,76.35,5.00%,0.024474236154413014,1813.35,2375,Cascaded,2027,1813.35,2375
D0,sys/DC/YX,ECP,4,sys,DC,YX,ECP,66.67,4,6,70.0,5.00%,5.668612890425713e-05,4.2,6,Cascaded,2027,4.2,6
D0,sys/DC/YX,EWR,4,sys,DC,YX,EWR,63.2,589,932,66.36,5.00%,0.008347032481151862,618.45,932,Cascaded,2027,618.4499999999999,932
D0,sys/DC/YX,EYW,4,sys,DC,YX,EYW,64.18,86,134,67.39,5.00%,0.0012187517714415282,90.3,134,Cascaded,2027,90.3,134
D0,sys/DC/YX,GRR,4,sys,DC,YX,GRR,75.62,639,845,79.4,5.00%,0.009055609092455076,670.95,845,Cascaded,2027,670.9499999999999,845
D0,sys/DC/YX,GSO,4,sys,DC,YX,GSO,72.93,450,617,76.58,5.00%,0.006377189501728927,472.5,617,Cascaded,2027,472.5,617
D0,sys/DC/YX,HHH,4,sys,DC,YX,HHH,70.65,272,385,74.18,5.00%,0.003854656765489485,285.6,385,Cascaded,2027,285.59999999999997,385
D0,sys/DC/YX,IAD,4,sys,DC,YX,IAD,68.29,56,82,71.71,5.00%,0.0007936058046595998,58.8,82,Cascaded,2027,58.8,82
D0,sys/DC/YX,ILM,4,sys,DC,YX,ILM,66.67,38,57,70.0,5.00%,0.0005385182245904427,39.9,57,Cascaded,2027,39.9,57
D0,sys/DC/YX,IND,4,sys,DC,YX,IND,76.04,1704,2241,79.84,5.00%,0.024148290913213535,1789.2,2241,Cascaded,2027,1789.1999999999998,2241
D0,sys/DC/YX,JAX,4,sys,DC,YX,JAX,69.53,865,1244,73.01,5.00%,0.012258375375545603,908.25,1244,Cascaded,2027,908.25,1244
D0,sys/DC/YX,JFK,4,sys,DC,YX,JFK,70.44,3639,5166,73.96,5.00%,0.05157020577064792,3820.95,5166,Cascaded,2027,3820.95,5166
D0,sys/DC/YX,LEX,4,sys,DC,YX,LEX,81.63,502,615,85.71,5.00%,0.00711410917748427,527.1,615,Cascaded,2027,527.1,615
D0,sys/DC/YX,LGA,4,sys,DC,YX,LGA,70.06,15039,21466,73.56,5.00%,0.21312567314778075,15790.95,21466,Cascaded,2027,15790.949999999999,21466
D0,sys/DC/YX,MCI,4,sys,DC,YX,MCI,73.53,325,442,77.21,5.00%,0.004605747973470892,341.25,442,Cascaded,2027,341.25,442
D0,sys/DC/YX,MCO,4,sys,DC,YX,MCO,72.38,490,677,76.0,5.00%,0.006944050790771498,514.5,677,Cascaded,2027,514.5,677
D0,sys/DC/YX,MEM,4,sys,DC,YX,MEM,77.13,543,704,80.99,5.00%,0.007695141998752905,570.15,704,Cascaded,2027,570.15,704
D0,sys/DC/YX,MIA,4,sys,DC,YX,MIA,68.54,220,321,71.96,5.00%,0.003117737089734142,231.0,321,Cascaded,2027,231.0,321
D0,sys/DC/YX,MKE,4,sys,DC,YX,MKE,72.27,925,1280,75.88,5.00%,0.013108667309109461,971.25,1280,Cascaded,2027,971.25,1280
D0,sys/DC/YX,MSN,4,sys,DC,YX,MSN,77.17,659,854,81.02,5.00%,0.009339039736976362,691.95,854,Cascaded,2027,691.9499999999999,854
D0,sys/DC/YX,MVY,4,sys,DC,YX,MVY,72.84,228,313,76.49,5.00%,0.0032311093475426564,239.4,313,Cascaded,2027,239.39999999999998,313
D0,sys/DC/YX,MYR,4,sys,DC,YX,MYR,83.1,59,71,87.25,5.00%,0.0008361204013377926,61.95,71,Cascaded,2027,61.949999999999996,71
